4.080000000000000000e+02,4.110000000000000000e+02,4.080000000000000000e+02,4.180000000000000000e+02,4.360000000000000000e+02,4.340000000000000000e+02,4.430000000000000000e+02,4.490000000000000000e+02,4.570000000000000000e+02,4.820000000000000000e+02,6.020000000000000000e+02,6.770000000000000000e+02,7.160000000000000000e+02,7.340000000000000000e+02,7.510000000000000000e+02,7.710000000000000000e+02,7.430000000000000000e+02,8.000000000000000000e+02,7.850000000000000000e+02,7.630000000000000000e+02,7.610000000000000000e+02,7.600000000000000000e+02,7.490000000000000000e+02,7.280000000000000000e+02,7.220000000000000000e+02,7.280000000000000000e+02,7.300000000000000000e+02,7.190000000000000000e+02,6.950000000000000000e+02,7.040000000000000000e+02,7.120000000000000000e+02,6.910000000000000000e+02
4.280000000000000000e+02,4.170000000000000000e+02,4.330000000000000000e+02,4.360000000000000000e+02,4.420000000000000000e+02,4.350000000000000000e+02,4.480000000000000000e+02,4.510000000000000000e+02,4.630000000000000000e+02,4.560000000000000000e+02,4.770000000000000000e+02,5.440000000000000000e+02,6.840000000000000000e+02,7.680000000000000000e+02,8.110000000000000000e+02,8.610000000000000000e+02,9.140000000000000000e+02,1.091000000000000000e+03,1.292000000000000000e+03,1.452000000000000000e+03,1.562000000000000000e+03,1.612000000000000000e+03,1.627000000000000000e+03,1.619000000000000000e+03,1.601000000000000000e+03,1.593000000000000000e+03,1.581000000000000000e+03,1.560000000000000000e+03,1.517000000000000000e+03,1.519000000000000000e+03,1.476000000000000000e+03,1.448000000000000000e+03
4.630000000000000000e+02,4.610000000000000000e+02,4.790000000000000000e+02,4.850000000000000000e+02,4.930000000000000000e+02,4.900000000000000000e+02,5.090000000000000000e+02,5.090000000000000000e+02,5.170000000000000000e+02,5.250000000000000000e+02,5.460000000000000000e+02,6.660000000000000000e+02,7.650000000000000000e+02,8.230000000000000000e+02,8.720000000000000000e+02,9.040000000000000000e+02,9.170000000000000000e+02,9.550000000000000000e+02,1.000000000000000000e+03,9.510000000000000000e+02,9.700000000000000000e+02,9.720000000000000000e+02,9.650000000000000000e+02,9.480000000000000000e+02,9.420000000000000000e+02,9.060000000000000000e+02,9.180000000000000000e+02,9.190000000000000000e+02,8.950000000000000000e+02,8.900000000000000000e+02,8.850000000000000000e+02,8.530000000000000000e+02
4.630000000000000000e+02,4.540000000000000000e+02,4.600000000000000000e+02,4.680000000000000000e+02,4.650000000000000000e+02,4.740000000000000000e+02,4.800000000000000000e+02,4.890000000000000000e+02,4.950000000000000000e+02,4.940000000000000000e+02,5.750000000000000000e+02,7.030000000000000000e+02,7.930000000000000000e+02,8.480000000000000000e+02,8.860000000000000000e+02,9.070000000000000000e+02,9.180000000000000000e+02,9.400000000000000000e+02,9.680000000000000000e+02,9.390000000000000000e+02,9.480000000000000000e+02,9.330000000000000000e+02,9.330000000000000000e+02,9.100000000000000000e+02,8.980000000000000000e+02,8.950000000000000000e+02,9.100000000000000000e+02,9.110000000000000000e+02,8.920000000000000000e+02,8.880000000000000000e+02,8.770000000000000000e+02,8.750000000000000000e+02
4.520000000000000000e+02,4.510000000000000000e+02,4.660000000000000000e+02,4.550000000000000000e+02,4.690000000000000000e+02,4.700000000000000000e+02,4.780000000000000000e+02,4.960000000000000000e+02,4.820000000000000000e+02,4.820000000000000000e+02,5.040000000000000000e+02,4.920000000000000000e+02,4.970000000000000000e+02,5.640000000000000000e+02,6.770000000000000000e+02,7.630000000000000000e+02,8.210000000000000000e+02,9.410000000000000000e+02,1.213000000000000000e+03,1.373000000000000000e+03,1.503000000000000000e+03,1.534000000000000000e+03,1.551000000000000000e+03,1.558000000000000000e+03,1.540000000000000000e+03,1.537000000000000000e+03,1.528000000000000000e+03,1.529000000000000000e+03,1.483000000000000000e+03,1.464000000000000000e+03,1.423000000000000000e+03,1.393000000000000000e+03
4.580000000000000000e+02,4.790000000000000000e+02,4.840000000000000000e+02,4.890000000000000000e+02,4.970000000000000000e+02,5.000000000000000000e+02,5.150000000000000000e+02,5.280000000000000000e+02,5.300000000000000000e+02,5.440000000000000000e+02,5.460000000000000000e+02,5.490000000000000000e+02,5.700000000000000000e+02,6.830000000000000000e+02,7.500000000000000000e+02,8.220000000000000000e+02,8.450000000000000000e+02,8.680000000000000000e+02,8.990000000000000000e+02,8.980000000000000000e+02,9.030000000000000000e+02,9.610000000000000000e+02,1.135000000000000000e+03,1.272000000000000000e+03,1.329000000000000000e+03,1.379000000000000000e+03,1.394000000000000000e+03,1.414000000000000000e+03,1.382000000000000000e+03,1.396000000000000000e+03,1.348000000000000000e+03,1.344000000000000000e+03
4.750000000000000000e+02,4.880000000000000000e+02,5.060000000000000000e+02,5.110000000000000000e+02,5.160000000000000000e+02,5.210000000000000000e+02,5.370000000000000000e+02,5.460000000000000000e+02,5.560000000000000000e+02,5.600000000000000000e+02,5.580000000000000000e+02,5.920000000000000000e+02,6.710000000000000000e+02,8.560000000000000000e+02,1.130000000000000000e+03,1.393000000000000000e+03,1.527000000000000000e+03,1.648000000000000000e+03,1.701000000000000000e+03,1.689000000000000000e+03,1.703000000000000000e+03,1.668000000000000000e+03,1.656000000000000000e+03,1.621000000000000000e+03,1.591000000000000000e+03,1.586000000000000000e+03,1.548000000000000000e+03,1.538000000000000000e+03,1.489000000000000000e+03,1.497000000000000000e+03,1.434000000000000000e+03,1.399000000000000000e+03
4.630000000000000000e+02,4.770000000000000000e+02,4.860000000000000000e+02,4.980000000000000000e+02,4.880000000000000000e+02,5.000000000000000000e+02,5.030000000000000000e+02,5.080000000000000000e+02,5.230000000000000000e+02,5.290000000000000000e+02,5.440000000000000000e+02,6.510000000000000000e+02,7.630000000000000000e+02,8.200000000000000000e+02,8.760000000000000000e+02,9.910000000000000000e+02,1.173000000000000000e+03,1.351000000000000000e+03,1.485000000000000000e+03,1.544000000000000000e+03,1.608000000000000000e+03,1.585000000000000000e+03,1.584000000000000000e+03,1.552000000000000000e+03,1.504000000000000000e+03,1.534000000000000000e+03,1.511000000000000000e+03,1.477000000000000000e+03,1.440000000000000000e+03,1.448000000000000000e+03,1.408000000000000000e+03,1.386000000000000000e+03
3.820000000000000000e+02,3.760000000000000000e+02,3.820000000000000000e+02,3.870000000000000000e+02,3.940000000000000000e+02,1.691000000000000000e+03,5.022000000000000000e+03,6.683000000000000000e+03,6.705000000000000000e+03,6.619000000000000000e+03,6.666000000000000000e+03,6.586000000000000000e+03,6.485000000000000000e+03,6.480000000000000000e+03,6.413000000000000000e+03,6.405000000000000000e+03,6.277000000000000000e+03,6.408000000000000000e+03,6.368000000000000000e+03,6.340000000000000000e+03,6.315000000000000000e+03,6.296000000000000000e+03,6.316000000000000000e+03,6.230000000000000000e+03,6.174000000000000000e+03,6.080000000000000000e+03,6.166000000000000000e+03,6.222000000000000000e+03,6.086000000000000000e+03,6.221000000000000000e+03,6.040000000000000000e+03,6.131000000000000000e+03
3.900000000000000000e+02,3.810000000000000000e+02,3.830000000000000000e+02,3.770000000000000000e+02,3.760000000000000000e+02,3.840000000000000000e+02,7.670000000000000000e+02,4.298000000000000000e+03,9.220000000000000000e+03,9.122000000000000000e+03,9.194000000000000000e+03,9.047000000000000000e+03,8.910000000000000000e+03,8.791000000000000000e+03,8.777000000000000000e+03,8.678000000000000000e+03,8.481000000000000000e+03,8.631000000000000000e+03,8.573000000000000000e+03,8.467000000000000000e+03,8.330000000000000000e+03,8.243000000000000000e+03,8.306000000000000000e+03,8.114000000000000000e+03,8.015000000000000000e+03,7.945000000000000000e+03,8.023000000000000000e+03,7.996000000000000000e+03,7.850000000000000000e+03,7.853000000000000000e+03,7.727000000000000000e+03,7.635000000000000000e+03
4.290000000000000000e+02,4.290000000000000000e+02,4.280000000000000000e+02,4.380000000000000000e+02,1.170000000000000000e+03,4.988000000000000000e+03,8.853000000000000000e+03,9.140000000000000000e+03,9.314000000000000000e+03,9.220000000000000000e+03,9.319000000000000000e+03,9.106000000000000000e+03,9.002000000000000000e+03,8.920000000000000000e+03,8.876000000000000000e+03,8.782000000000000000e+03,8.446000000000000000e+03,8.663000000000000000e+03,8.522000000000000000e+03,8.340000000000000000e+03,8.335000000000000000e+03,8.200000000000000000e+03,8.226000000000000000e+03,8.112000000000000000e+03,7.986000000000000000e+03,7.909000000000000000e+03,8.048000000000000000e+03,8.019000000000000000e+03,7.860000000000000000e+03,7.938000000000000000e+03,7.857000000000000000e+03,7.716000000000000000e+03
4.160000000000000000e+02,4.070000000000000000e+02,4.130000000000000000e+02,2.858000000000000000e+03,7.880000000000000000e+03,8.057000000000000000e+03,8.181000000000000000e+03,8.191000000000000000e+03,8.280000000000000000e+03,8.070000000000000000e+03,8.057000000000000000e+03,7.835000000000000000e+03,7.662000000000000000e+03,7.564000000000000000e+03,7.438000000000000000e+03,7.363000000000000000e+03,7.182000000000000000e+03,7.354000000000000000e+03,7.257000000000000000e+03,7.042000000000000000e+03,7.014000000000000000e+03,6.984000000000000000e+03,7.033000000000000000e+03,6.845000000000000000e+03,6.765000000000000000e+03,6.737000000000000000e+03,6.865000000000000000e+03,6.955000000000000000e+03,6.859000000000000000e+03,6.810000000000000000e+03,6.736000000000000000e+03,6.722000000000000000e+03
4.430000000000000000e+02,4.500000000000000000e+02,4.630000000000000000e+02,4.600000000000000000e+02,4.900000000000000000e+02,1.518000000000000000e+03,9.317000000000000000e+03,9.456000000000000000e+03,9.400000000000000000e+03,9.426000000000000000e+03,9.335000000000000000e+03,9.343000000000000000e+03,9.253000000000000000e+03,9.081000000000000000e+03,8.892000000000000000e+03,8.825000000000000000e+03,8.565000000000000000e+03,8.438000000000000000e+03,8.283000000000000000e+03,7.905000000000000000e+03,7.662000000000000000e+03,7.329000000000000000e+03,7.123000000000000000e+03,6.762000000000000000e+03,6.526000000000000000e+03,6.235000000000000000e+03,6.235000000000000000e+03,6.121000000000000000e+03,5.866000000000000000e+03,5.830000000000000000e+03,5.642000000000000000e+03,5.551000000000000000e+03
4.470000000000000000e+02,4.470000000000000000e+02,4.620000000000000000e+02,1.330000000000000000e+03,5.252000000000000000e+03,8.258000000000000000e+03,8.561000000000000000e+03,8.645000000000000000e+03,8.920000000000000000e+03,8.815000000000000000e+03,8.900000000000000000e+03,8.698000000000000000e+03,8.479000000000000000e+03,8.453000000000000000e+03,8.398000000000000000e+03,8.405000000000000000e+03,8.180000000000000000e+03,8.449000000000000000e+03,8.390000000000000000e+03,8.219000000000000000e+03,8.124000000000000000e+03,8.053000000000000000e+03,8.202000000000000000e+03,8.014000000000000000e+03,7.817000000000000000e+03,7.812000000000000000e+03,7.977000000000000000e+03,8.023000000000000000e+03,7.874000000000000000e+03,7.988000000000000000e+03,7.842000000000000000e+03,7.746000000000000000e+03
4.540000000000000000e+02,4.410000000000000000e+02,4.420000000000000000e+02,4.480000000000000000e+02,4.550000000000000000e+02,6.988000000000000000e+03,1.125800000000000000e+04,1.105700000000000000e+04,1.107600000000000000e+04,1.091200000000000000e+04,1.095400000000000000e+04,1.084200000000000000e+04,1.047400000000000000e+04,1.049400000000000000e+04,1.044300000000000000e+04,1.051300000000000000e+04,1.035200000000000000e+04,1.057000000000000000e+04,1.056700000000000000e+04,1.034700000000000000e+04,1.043200000000000000e+04,1.029100000000000000e+04,1.026800000000000000e+04,1.002400000000000000e+04,9.916000000000000000e+03,9.834000000000000000e+03,9.868000000000000000e+03,9.824000000000000000e+03,9.576000000000000000e+03,9.522000000000000000e+03,9.425000000000000000e+03,9.377000000000000000e+03
4.290000000000000000e+02,4.350000000000000000e+02,4.270000000000000000e+02,4.400000000000000000e+02,4.290000000000000000e+02,4.440000000000000000e+02,1.648000000000000000e+03,9.616000000000000000e+03,1.031300000000000000e+04,1.035300000000000000e+04,1.022900000000000000e+04,1.013700000000000000e+04,9.921000000000000000e+03,9.674000000000000000e+03,9.539000000000000000e+03,9.429000000000000000e+03,9.101000000000000000e+03,9.051000000000000000e+03,8.890000000000000000e+03,8.581000000000000000e+03,8.439000000000000000e+03,8.159000000000000000e+03,7.999000000000000000e+03,7.863000000000000000e+03,7.758000000000000000e+03,7.530000000000000000e+03,7.384000000000000000e+03,7.275000000000000000e+03,7.008000000000000000e+03,6.950000000000000000e+03,6.741000000000000000e+03,6.563000000000000000e+03
4.120000000000000000e+02,4.210000000000000000e+02,4.400000000000000000e+02,4.530000000000000000e+02,4.710000000000000000e+02,4.770000000000000000e+02,5.040000000000000000e+02,8.750000000000000000e+02,1.704000000000000000e+03,2.854000000000000000e+03,5.733000000000000000e+03,6.878000000000000000e+03,7.127000000000000000e+03,7.232000000000000000e+03,7.317000000000000000e+03,7.376000000000000000e+03,7.473000000000000000e+03,7.683000000000000000e+03,7.471000000000000000e+03,7.397000000000000000e+03,7.375000000000000000e+03,7.318000000000000000e+03,7.381000000000000000e+03,7.220000000000000000e+03,7.120000000000000000e+03,7.135000000000000000e+03,7.143000000000000000e+03,6.905000000000000000e+03,7.170000000000000000e+03,6.821000000000000000e+03,6.658000000000000000e+03,6.684000000000000000e+03
4.300000000000000000e+02,4.450000000000000000e+02,4.540000000000000000e+02,4.690000000000000000e+02,4.680000000000000000e+02,1.062000000000000000e+03,3.141000000000000000e+03,9.011000000000000000e+03,9.477000000000000000e+03,9.416000000000000000e+03,9.641000000000000000e+03,9.497000000000000000e+03,9.377000000000000000e+03,9.370000000000000000e+03,9.400000000000000000e+03,9.475000000000000000e+03,9.273000000000000000e+03,9.597000000000000000e+03,9.571000000000000000e+03,9.439000000000000000e+03,9.409000000000000000e+03,9.458000000000000000e+03,9.643000000000000000e+03,9.484000000000000000e+03,9.391000000000000000e+03,9.285000000000000000e+03,9.521000000000000000e+03,9.609000000000000000e+03,9.457000000000000000e+03,9.645000000000000000e+03,9.551000000000000000e+03,9.691000000000000000e+03
4.550000000000000000e+02,4.610000000000000000e+02,4.770000000000000000e+02,4.880000000000000000e+02,4.970000000000000000e+02,1.039000000000000000e+03,6.530000000000000000e+03,9.329000000000000000e+03,9.706000000000000000e+03,9.724000000000000000e+03,9.956000000000000000e+03,9.881000000000000000e+03,9.839000000000000000e+03,9.848000000000000000e+03,9.835000000000000000e+03,9.770000000000000000e+03,9.609000000000000000e+03,9.926000000000000000e+03,9.831000000000000000e+03,9.600000000000000000e+03,9.590000000000000000e+03,9.562000000000000000e+03,9.636000000000000000e+03,9.734000000000000000e+03,9.395000000000000000e+03,9.248000000000000000e+03,9.414000000000000000e+03,9.544000000000000000e+03,9.457000000000000000e+03,9.312000000000000000e+03,9.321000000000000000e+03,9.106000000000000000e+03
4.660000000000000000e+02,4.710000000000000000e+02,4.960000000000000000e+02,4.930000000000000000e+02,5.010000000000000000e+02,1.272000000000000000e+03,7.397000000000000000e+03,8.241000000000000000e+03,8.263000000000000000e+03,8.276000000000000000e+03,8.269000000000000000e+03,8.039000000000000000e+03,7.964000000000000000e+03,7.762000000000000000e+03,7.698000000000000000e+03,7.439000000000000000e+03,7.134000000000000000e+03,7.160000000000000000e+03,6.967000000000000000e+03,6.596000000000000000e+03,6.562000000000000000e+03,6.235000000000000000e+03,6.336000000000000000e+03,5.985000000000000000e+03,5.684000000000000000e+03,5.708000000000000000e+03,5.702000000000000000e+03,5.887000000000000000e+03,5.744000000000000000e+03,5.685000000000000000e+03,5.651000000000000000e+03,5.500000000000000000e+03
4.660000000000000000e+02,4.760000000000000000e+02,5.020000000000000000e+02,4.970000000000000000e+02,5.030000000000000000e+02,7.190000000000000000e+02,2.570000000000000000e+03,7.964000000000000000e+03,8.539000000000000000e+03,8.689000000000000000e+03,8.839000000000000000e+03,8.844000000000000000e+03,8.716000000000000000e+03,8.621000000000000000e+03,8.567000000000000000e+03,8.568000000000000000e+03,8.470000000000000000e+03,8.656000000000000000e+03,8.619000000000000000e+03,8.463000000000000000e+03,8.529000000000000000e+03,8.439000000000000000e+03,8.580000000000000000e+03,8.467000000000000000e+03,8.322000000000000000e+03,8.305000000000000000e+03,8.421000000000000000e+03,8.506000000000000000e+03,8.465000000000000000e+03,8.609000000000000000e+03,8.413000000000000000e+03,8.415000000000000000e+03
4.620000000000000000e+02,4.720000000000000000e+02,4.920000000000000000e+02,4.890000000000000000e+02,4.960000000000000000e+02,1.210000000000000000e+03,8.702000000000000000e+03,9.081000000000000000e+03,9.039000000000000000e+03,8.950000000000000000e+03,8.823000000000000000e+03,8.584000000000000000e+03,8.416000000000000000e+03,7.977000000000000000e+03,7.725000000000000000e+03,7.445000000000000000e+03,7.068000000000000000e+03,6.824000000000000000e+03,6.650000000000000000e+03,6.229000000000000000e+03,6.000000000000000000e+03,5.771000000000000000e+03,5.709000000000000000e+03,5.426000000000000000e+03,5.340000000000000000e+03,5.255000000000000000e+03,5.225000000000000000e+03,5.296000000000000000e+03,5.324000000000000000e+03,5.280000000000000000e+03,5.164000000000000000e+03,5.127000000000000000e+03
4.870000000000000000e+02,4.910000000000000000e+02,5.010000000000000000e+02,5.070000000000000000e+02,5.060000000000000000e+02,6.940000000000000000e+02,2.698000000000000000e+03,7.937000000000000000e+03,8.457000000000000000e+03,8.611000000000000000e+03,8.751000000000000000e+03,8.742000000000000000e+03,8.636000000000000000e+03,8.537000000000000000e+03,8.485000000000000000e+03,8.463000000000000000e+03,8.259000000000000000e+03,8.468000000000000000e+03,8.455000000000000000e+03,8.254000000000000000e+03,8.288000000000000000e+03,8.271000000000000000e+03,8.396000000000000000e+03,8.162000000000000000e+03,8.133000000000000000e+03,8.116000000000000000e+03,8.223000000000000000e+03,8.312000000000000000e+03,8.253000000000000000e+03,8.336000000000000000e+03,8.167000000000000000e+03,8.108000000000000000e+03
